TIMESTAMP,RECORD,Station,LoggerBattV,LoggerPanelTemp,EXO_TempC,EXO_SpCondmScm,EXO_Salpsu,EXO_pHmV,EXO_pH,EXO_ORPmV,EXO_Depthm,EXO_BatV,EXO_TSSmgL,EXO_ChlugL,EXO_ChlRFU,EXO_DOPerSat,EXO_DOmgL,EXO_BGAPCRFU,EXO_BGAPERFU,EXO_BGAPCugL,EXO_BGAPEugL,EXO_TurbFNU,EXO_fDOMRFU,EXO_fDOMQSU,EXO_TurbNTU,ABSSpd_Avg,Direction_Avg,NorthCur_Avg,EastCur_Avg,Heading_Avg,TiltX_Avg,TiltY_Avg,SPstd_Avg,SigStrength_Avg,PingCnt_Avg,AbsTilt_Avg,MaxTilt_Avg,StdTilt_Avg,Gill_Ws_Mean,Gill_Wd_MeanUnitVector,Gill_Wd_StdDev,Gill_WindSpd_Max,Gill_Temperature_Avg,Gill_RH,Gill_Pressure,Gill_Rain_mm_Tot,Gill_TotalRain_mm,Gill_DewPoint_Avg,Gill_SRad_Avg,Gill_SunHours_Avg,Gill_Latitude,Gill_Longitude,Gill_Time,Gill_TotalDailyRain_mm,OPUS517_ActiveLSA,OPUS1000_N_NO3,OPUS1004_CODeq,OPUS1014_TOCeq,OPUS1016_TSSeq,OPUS1032_SAC254,OPUS1034_Abs360,OPUS1036_Abs210,OPUS1038_FitError,OPUS1042_Abs254,OPUS1052_COD_SACeq,OPUS1060_SQI,OPUS1_MeasureTime,ModemTimeOn,ModemTimeOff
"2018-11-10 22:00",2441,BrambleBayWQBuoy,12.42,24.51,24.158,52.979,34.95,-115.6,8.21,0,0.488,5.45,0,6.12,1.52,102.54,7.05,0,2.89,0,7.88,3.35,-1.25,-3.75,3.35,5.00122,108.8497,-1.680953,4.701678,113.0913,1.425772,1.48027,36456.18,-12.99091,45.09789,45.17919,4.256701,2.953886,3.756,62.97,21.16,5.24,22.64,68,1017.3,0,0,16.29,7999,100,-27.30286,153.1054,10,0,Salt,NAN,NAN,NAN,3.5562,2.1475,0.0137,1.6075,0.0019,0.0352,NAN,1,450,1563300,1189560
"2018-11-10 22:10",2442,BrambleBayWQBuoy,12.41,24.18,24.158,52.983,34.96,-115.46,8.21,0,0.488,5.45,0,6.12,1.52,102.55,7.05,0,2.99,0,8.18,3.49,-1.25,-3.73,3.49,3.25602,113.5169,-1.231939,2.990478,138.6382,1.636786,-0.09744035,3.065691,-8.882943,27.81259,58.07821,4.171571,3.646398,4.334,78.65,15.59,5.89,22.65,62,1017.2,0,0,16.13,7999,100,-27.30286,153.1054,10,0,Salt,0.0036,NAN,NAN,3.76,2.1363,0.0145,1.5975,0.0027,0.0358,NAN,1,450,1563300,1191360
"2018-11-10 22:20",2443,BrambleBayWQBuoy,12.4,23.97,24.132,52.988,34.96,-115.71,8.22,0,0.487,5.45,0,6.28,1.56,102.31,7.03,0,2.96,0,8.07,3.49,-1.26,-3.76,3.49,2.984303,101.809,-0.5383633,2.830629,133.8826,2.02724,-1,6949.209,5.693026,-27.8209,100,3.529602,7.420036,4.147,72.43,19.28,5.58,22.68,64,1017.2,0,0,15.66,7999,100,-27.30286,153.1054,10,0,Salt,0.0114,NAN,NAN,3.4515,2.0156,0.0133,1.6127,0.0023,0.0334,NAN,1,450,1563300,1193160
"2018-11-10 22:30",2444,BrambleBayWQBuoy,12.4,23.71,24.139,52.99,34.96,-115.64,8.21,0,0.488,5.45,0,5.96,1.48,102.37,7.04,0,2.91,0,7.95,3.47,-1.25,-3.74,3.47,3.833557,230.4986,2.342983,0.4843917,120.8936,2.352141,-0.773859,5317.962,-13.49068,44.468,45.82259,7.830573,5.63531,4.188,71.01,20.35,5.85,22.72,60,1017.3,0,0,15.43,7999,100,-27.30286,153.1054,10,0,Salt,0.0002,NAN,NAN,3.6769,2.0296,0.0141,1.6126,0.0019,0.0344,NAN,1,450,1563300,1194960
"2018-11-10 22:40",2445,BrambleBayWQBuoy,12.4,23.49,24.132,52.991,34.96,-115.51,8.21,0,0.488,5.45,0,5.82,1.45,102.02,7.01,0,2.84,0,7.75,3.42,-1.26,-3.76,3.42,4.212859,171.581,3.451182,0.9265483,119.0526,3.2058,-0.8270686,3.373555,-7.81106,27.45833,58.57021,7.371557,9.078061,4.181,69.87,21.72,5.73,22.75,62,1017.4,0,0,15.67,7999,100,-27.30288,153.1054,10,0,Salt,0.0259,NAN,NAN,3.7332,2.1527,0.0144,1.6161,0.005,0.0359,NAN,1,450,1563300,1196760
"2018-11-10 22:50",2446,BrambleBayWQBuoy,12.39,23.3,24.119,52.987,34.96,-115.63,8.21,0,0.488,5.46,0,6.04,1.5,101.86,7.01,0,2.9,0,7.92,3.46,-1.25,-3.75,3.46,3.674016,213.3005,3.105228,0.6743199,129.2391,2.784034,-5.533333,0.2875074,6.749302,-27.58331,100,4.361704,9.97508,4.323,72.51,19.53,5.97,22.71,69,1017.4,0,0,15.65,7999,100,-27.30287,153.1054,10,0,Salt,0.03,NAN,NAN,4.2303,1.9761,0.0163,1.6178,0.0039,0.036,NAN,1,450,1563300,1198560
"2018-11-10 23:00",2447,BrambleBayWQBuoy,12.39,23.15,24.13,52.989,34.96,-115.52,8.21,0,0.488,5.46,0,5.89,1.46,101.71,6.99,0,3,0,8.2,3.71,-1.24,-3.72,3.71,1.598774,197.5575,1.397648,-0.2711489,136.3262,2.269965,-4.6321,3.522975,-13.04769,44.85685,45.32053,4.988153,4.073401,4.004,74.96,16.65,5.38,22.64,68,1017.4,0,0,16.15,7999,100,-27.30289,153.1054,10,0,Salt,0.0213,NAN,NAN,3.9134,2.0776,0.0151,1.6001,0.0029,0.0358,NAN,1,450,1563300,1200360
"2018-11-10 23:10",2448,BrambleBayWQBuoy,12.39,23.03,24.13,52.99,34.96,-115.4,8.21,0,0.49,5.45,0,5.87,1.46,101.55,6.98,0,2.82,0,7.68,3.44,-1.24,-3.71,3.44,2.2853,213.8166,1.44359,-1.515151,136.0576,2.801102,0.01170908,6.202858,-27.73898,100,3.936801,11.26884,3.115109,3.767,81.6,13.39,5.55,22.62,67,1017.5,0,0,16.31,7999,100,-27.30287,153.1054,10,0,Salt,NAN,NAN,NAN,3.6363,2.0931,0.014,1.591,0.0026,0.0349,NAN,1,450,1563300,1202160
"2018-11-10 23:20",2449,BrambleBayWQBuoy,12.4,22.93,24.107,52.99,34.96,-115.48,8.21,0,0.488,5.46,0,6.09,1.51,101.42,6.98,0,2.94,0,8.04,3.28,-1.24,-3.7,3.28,2.789926,309.254,1.787445,-2.140216,129.6376,2.042027,-3.529599,2.71953,-9.171021,27.42843,58.51509,8.466022,5.346082,3.387,85.4,12.71,4.4,22.61,69,1017.5,0,0,16.33,7999,100,-27.30287,153.1054,10,0,Salt,0.0333,NAN,NAN,2.9444,1.9749,0.0113,1.6063,0.0032,0.0311,NAN,1,450,1563300,1203960
"2018-11-10 23:30",2450,BrambleBayWQBuoy,12.4,22.85,24.121,52.994,34.97,-115.55,8.21,0,0.489,5.45,0,5.94,1.48,101.37,6.97,0,2.87,0,7.85,3.55,-1.25,-3.73,3.55,2.91046,321.3906,2.333093,-1.647364,125.8082,1.014076,-2.610257,3.31506,-13.82371,44.50409,44.84279,5.443413,3.763817,3.361,83.3,15.63,4.35,22.62,69,1017.4,0,0,16.71,7999,100,-27.30287,153.1054,10,0,Salt,NAN,NAN,NAN,3.4227,2.1241,0.0132,1.6049,0.0023,0.0344,NAN,1,450,1563300,1205760
"2018-11-10 23:40",2451,BrambleBayWQBuoy,12.4,22.79,24.105,52.994,34.97,-115.58,8.21,0,0.489,5.46,0,5.86,1.46,101.4,6.97,0,2.86,0,7.79,3.41,-1.24,-3.72,3.41,3.621871,331.7441,3.190274,-1.714643,110.8381,1.988079,0.5852272,6.610651,-27.97886,100,3.362391,10.02416,2.716873,3.633,88,10.09,4.98,22.61,68,1017.4,0,0,16.81,7999,100,-27.30286,153.1054,10,0,Salt,0.0445,NAN,NAN,3.1594,2.0209,0.0122,1.6226,0.0054,0.0324,NAN,1,450,1563300,1207560
"2018-11-10 23:50",2452,BrambleBayWQBuoy,12.39,22.75,24.107,52.988,34.96,-115.56,8.21,0,0.488,5.47,0,6.12,1.52,101.14,6.96,0,2.9,0,7.92,3.39,-1.24,-3.7,3.39,4.191478,336.5009,3.848137,-1.633038,115.5615,2.314306,1.018871,6.307827,-28.13863,100,3.808393,8.352593,2.106769,3.698,90.4,11.78,4.94,22.61,69,1017.3,0,0,16.6,7999,100,-27.30286,153.1054,10,0,Salt,0.0096,NAN,NAN,3.214,2.0296,0.0124,1.5977,0.0019,0.0327,NAN,1,450,1563300,1209360
"2018-11-11 00:00",2453,BrambleBayWQBuoy,12.39,22.71,24.092,52.986,34.96,-115.4,8.21,0,0.488,5.46,0,5.93,1.47,101.06,6.95,0,2.88,0,7.87,3.29,-1.23,-3.67,3.29,6.32872,327.4147,5.079527,-3.593825,118.396,1.87686,1.07308,5.585294,-28.42514,100,3.460374,5.93729,1.628241,3.218,81.3,22.11,4.73,22.61,65,1017.2,0,0,16.29,7999,100,-27.30286,153.1054,10,0,Salt,NAN,NAN,NAN,3.7572,2.203,0.0145,1.5964,0.0021,0.0365,NAN,1,450,1563300,1211160
"2018-11-11 00:10",2454,BrambleBayWQBuoy,12.39,22.67,24.072,52.98,34.96,-115.41,8.21,0,0.486,5.47,0,5.82,1.45,101.03,6.95,0,2.81,0,7.67,3.4,-1.22,-3.64,3.4,7.658217,327.4569,6.385271,-4.069533,110.8108,1.260351,-2.491526,2.433296,-9.333989,27.42994,58.0732,4.004427,3.234691,3.123,83,15.96,4,22.66,67,1017.2,0,0,16.53,7999,100,-27.30286,153.1054,10,0,Salt,0.0132,NAN,NAN,3.7234,2.1398,0.0143,1.6042,0.0024,0.0357,NAN,1,450,1563300,1212960
"2018-11-11 00:20",2455,BrambleBayWQBuoy,12.36,22.61,24.07,52.977,34.95,-115.49,8.21,0,0.485,5.47,0,5.93,1.47,101.03,6.95,0,2.91,0,7.95,3.48,-1.21,-3.61,3.48,7.744314,326.1773,6.370779,-4.279121,122.8095,1.242881,-1.698848,3.063389,-13.4433,44.50525,44.68395,3.638754,2.637954,3.038,86.4,8.89,3.97,22.61,69,1017.1,0,0,16.47,7999,100,-27.30286,153.1054,10,0,Salt,0.0225,NAN,NAN,3.8604,2.1368,0.0148,1.6083,0.0034,0.0362,NAN,1,450,1563300,1214760
"2018-11-11 00:30",2456,BrambleBayWQBuoy,12.36,22.56,24.076,52.97,34.95,-115.84,8.22,0,0.484,5.47,0,5.67,1.41,101.02,6.95,0,2.83,0,7.71,3.49,-1.23,-3.68,3.49,7.954544,319.5145,6.05009,-5.164404,122.5174,1.407364,0.8700505,5.060638,-28.153,100,2.362179,4.337663,1.165725,3.295,87.6,12.02,4.63,22.63,68,1017,0,0,16.84,7999,100,-27.30286,153.1054,10,0,Salt,0.0038,NAN,NAN,3.5372,2.2406,0.0136,1.6031,0.0037,0.036,NAN,1,450,1563300,1216560
"2018-11-11 00:40",2457,BrambleBayWQBuoy,12.35,22.53,24.053,52.97,34.95,-115.69,8.22,0,0.484,5.47,0,5.78,1.44,101.02,6.96,0,2.73,0,7.45,3.54,-1.22,-3.65,3.54,8.588588,322.1245,6.785038,-5.255216,128.0238,1.038655,0.02220697,5.438229,-28.31597,100,2.487925,4.312278,1.224098,3.107,86.1,10.9,4.65,22.62,68,1017.1,0,0,16.67,7999,100,-27.30285,153.1054,10,0,Salt,0.0138,NAN,NAN,3.8361,2.1812,0.0148,1.6082,0.0029,0.0366,NAN,1,450,1563300,1218360
"2018-11-11 00:50",2458,BrambleBayWQBuoy,12.36,22.51,24.062,52.969,34.95,-115.62,8.21,0,0.485,5.48,0,5.83,1.45,101.13,6.96,0,2.76,0,7.52,3.24,-1.23,-3.68,3.24,7.764354,332.579,6.768853,-3.666016,116.7301,0.7467273,-0.583576,5.559171,-28.48783,100,2.627323,4.589785,1.322828,3.215,86.9,8.44,4.67,22.63,70,1017.1,0,0,16.81,7999,100,-27.30285,153.1054,10,0,Salt,0.0206,NAN,NAN,3.4155,2.0174,0.0131,1.6124,0.0027,0.0333,NAN,1,450,1563300,1220160
"2018-11-11 01:00",2459,BrambleBayWQBuoy,12.36,22.52,24.082,52.973,34.95,-115.66,8.22,0,0.485,5.46,0,5.77,1.43,101.15,6.96,0,2.77,0,7.56,3.54,-1.24,-3.71,3.54,8.049224,336.4329,7.354858,-3.255118,68.7393,1.073265,-0.1637272,5.36602,-29.14227,100,2.198803,3.571548,0.9541753,3.526,88.5,11.31,4.76,22.59,70,1017,0,0,16.66,7999,100,-27.30285,153.1054,10,0,Salt,NAN,NAN,NAN,3.2612,2.2239,0.0125,1.6044,0.0022,0.0348,NAN,1,450,1563300,1221960
"2018-11-11 01:10",2460,BrambleBayWQBuoy,12.35,22.54,24.101,52.966,34.95,-115.83,8.22,0,0.485,5.47,0,5.67,1.41,101.24,6.97,0,2.75,0,7.49,3.31,-1.24,-3.72,3.31,8.223851,334.6438,7.430521,-3.523946,63.45331,1.370632,-1.649201,2.38413,-9.36078,27.2929,57.46967,2.757426,3.011822,3.279,89.7,9.82,4.51,22.61,75,1016.9,0,0,16.96,7999,100,-27.30283,153.1055,10,0,Salt,0.0123,NAN,NAN,2.9651,2.0607,0.0114,1.6069,0.0021,0.032,NAN,1,450,1563300,1223760
"2018-11-11 01:20",2461,BrambleBayWQBuoy,12.36,22.56,24.107,52.973,34.95,-115.48,8.21,0,0.484,5.47,0,5.54,1.38,101.2,6.96,0,2.64,0,7.18,3.3,-1.24,-3.7,3.3,8.318745,326.4729,6.83784,-4.621033,53.58143,1.648724,-0.5593984,3.200238,-13.74118,44.40045,44.99279,3.961243,2.731378,3.728,92.9,7.439,4.9,21.35,79,1016.9,0,0,17.35,7999,100,-27.30285,153.1055,10,0,Salt,0.0047,NAN,NAN,3.4535,2.1067,0.0133,1.6104,0.0017,0.0343,NAN,1,450,1563300,1225560
"2018-11-11 01:30",2462,BrambleBayWQBuoy,12.36,22.55,24.093,52.972,34.95,-116.01,8.22,0,0.484,5.46,0,5.45,1.35,101.4,6.98,0,2.74,0,7.48,3.22,-1.25,-3.73,3.22,8.533003,324.3696,6.910713,-4.974044,34.77672,2.022979,-0.000324261,2.467888,-9.167383,27.04228,57.93566,3.915514,3.035821,4.032,87.1,6.288,5.01,20.97,78,1016.8,0,0,17.33,7999,100,-27.30285,153.1055,10,0,Salt,0.0318,NAN,NAN,3.1407,2.1916,0.0121,1.6118,0.006,0.034,NAN,1,450,1563300,1227360
"2018-11-11 01:40",2463,BrambleBayWQBuoy,12.36,22.49,24.123,52.978,34.95,-115.96,8.22,0,0.484,5.46,0,5.55,1.38,101.46,6.98,0,2.79,0,7.61,3.39,-1.25,-3.75,3.39,8.464698,320.4611,6.478782,-5.36867,30.54118,2.39819,-1,0.4741967,5.449184,-28.73079,100,3.289166,5.418422,4.068,81.6,8.92,5.33,20.8,80,1016.7,0,0,17.08,7999,100,-27.30285,153.1055,10,0,Salt,0.0025,NAN,NAN,3.6812,2.2009,0.0142,1.5963,0.0022,0.0362,NAN,1,450,1563300,1229160
"2018-11-11 01:50",2464,BrambleBayWQBuoy,12.34,22.41,24.111,52.975,34.95,-115.85,8.22,0,0.484,5.46,0,5.59,1.39,101.47,6.98,0,2.67,0,7.28,3.32,-1.24,-3.71,3.32,9.246097,325.0707,7.543556,-5.158509,25.61718,2.199613,-0.1140225,2.90537,-14.25054,44.22266,44.653,4.623023,3.37106,3.967,75.65,16.65,4.89,20.79,79,1016.7,0,0,17.23,7999,100,-27.30283,153.1055,10,0,Salt,0.004,NAN,NAN,3.3292,2.111,0.0128,1.603,0.0018,0.0339,NAN,1,450,1563300,1230960
"2018-11-11 02:00",2465,BrambleBayWQBuoy,12.34,22.32,24.103,52.972,34.95,-115.85,8.22,0,0.483,5.46,0,5.64,1.4,101.39,6.98,0,2.64,0,7.2,3.29,-1.26,-3.76,3.29,8.899471,324.0509,7.196465,-5.09775,14.57131,1.920107,0.2441788,1.894322,-9.310285,27.37417,57.67582,4.131465,4.559079,2.786,63.37,16.67,4.3,20.6,81,1016.7,0,0,17.15,7999,100,-27.30283,153.1055,10,0,Salt,0.0102,NAN,NAN,2.9231,2.0694,0.0112,1.6133,0.0018,0.0319,NAN,1,450,1563300,1232760
"2018-11-11 02:10",2466,BrambleBayWQBuoy,12.33,22.23,24.076,52.973,34.95,-116.21,8.22,0,0.482,5.46,0,5.61,1.39,101.35,6.98,0,2.69,0,7.33,3.39,-1.25,-3.75,3.39,7.058185,313.0934,4.860908,-5.096522,11.19235,2.675506,0.6733246,3.604539,-13.35125,44.4626,45.71329,4.880625,4.19728,3.975,73.39,13.27,6.19,20.5,82,1016.5,0,0,17.28,7999,100,-27.30283,153.1055,10,0,Salt,0.006,NAN,NAN,3.3859,2.1792,0.013,1.6055,0.0018,0.0348,NAN,1,450,1563300,1234560
"2018-11-11 02:20",2467,BrambleBayWQBuoy,12.32,22.12,24.045,52.968,34.95,-115.93,8.22,0,0.482,5.46,0,5.77,1.43,101.26,6.97,0,2.73,0,7.45,3.47,-1.24,-3.69,3.47,7.680068,311.3047,5.090799,-5.748007,22.28391,3.168508,1.606221,6.418854,-27.77497,100,3.972385,5.831351,1.60797,5.038,77.38,12.23,6.51,20.35,82,1016.5,0,0,17.29,7999,100,-27.30283,153.1055,10,0,Salt,0.0045,NAN,NAN,4.0261,2.0867,0.0155,1.6101,0.0016,0.0364,NAN,1,450,1563300,1236360
"2018-11-11 02:30",2468,BrambleBayWQBuoy,12.32,22.01,24.034,52.965,34.95,-115.68,8.22,0,0.482,5.46,0,5.83,1.45,101.36,6.98,0,2.8,0,7.65,3.53,-1.24,-3.71,3.53,8.180851,317.6312,5.993595,-5.529641,27.58596,3.317089,2.182973,6.161656,-26.93606,100,4.295217,7.190091,1.929117,5.205,78.28,15.17,6.16,20.24,84,1016.5,0,0,17.22,7999,100,-27.30285,153.1055,10,0,Salt,0.0166,NAN,NAN,4.0408,2.2035,0.0155,1.6135,0.0029,0.0376,NAN,1,450,1563300,1238160
"2018-11-11 02:40",2469,BrambleBayWQBuoy,12.32,21.9,24.032,52.968,34.95,-116.02,8.22,0,0.483,5.46,0,5.87,1.46,101.33,6.98,0,2.73,0,7.44,3.8,-1.23,-3.68,3.8,7.134702,326.5375,5.915715,-3.951783,29.16549,2.947379,1.031152,1.722217,-8.701701,27.59847,58.69256,5.55534,4.118255,5.328,79.99,10.81,7.17,20.03,83,1016.6,0,0,16.94,7999,100,-27.30283,153.1055,10,0,Salt,0.0145,NAN,NAN,4.0101,2.1767,0.0154,1.5937,0.0023,0.0372,NAN,1,450,1563300,1239960
"2018-11-11 02:50",2470,BrambleBayWQBuoy,12.32,21.78,24.011,52.965,34.95,-115.89,8.22,0,0.482,5.46,0,5.83,1.45,101.26,6.98,0,2.81,0,7.67,3.66,-1.24,-3.71,3.66,9.029181,316.8679,6.176856,-6.353057,19.33663,2.754804,0.3704911,3.613682,-14.01397,44.63412,45.54377,5.557032,3.48627,4.796,82.6,8.07,5.57,19.94,81,1016.7,0,0,16.86,7999,100,-27.30283,153.1055,10,0,Salt,0.0057,NAN,NAN,3.6286,2.1457,0.014,1.5893,0.0023,0.0354,NAN,1,450,1563300,1241760
"2018-11-11 03:00",2471,BrambleBayWQBuoy,12.31,21.65,24.015,52.969,34.95,-115.85,8.22,0,0.482,5.46,0,5.78,1.44,101.31,6.98,0,2.76,0,7.54,3.52,-1.23,-3.69,3.52,7.819691,318.3346,5.43333,-5.451934,12.63228,3.034437,-0.2833499,3.337637,-8.728648,27.51591,58.357,5.254744,3.894567,4.353,80.6,7.239,5.59,19.88,83,1016.7,0,0,16.79,7999,100,-27.30285,153.1055,10,0,Salt,0.0153,NAN,NAN,4.8759,2.234,0.0188,1.6094,0.0026,0.0411,NAN,1,450,1563300,1243560
"2018-11-11 03:10",2472,BrambleBayWQBuoy,12.31,21.53,24.024,52.965,34.95,-115.89,8.22,0,0.483,5.47,0,5.91,1.47,101.2,6.97,0,2.85,0,7.76,3.7,-1.23,-3.66,3.7,6.591233,327.4459,5.556607,-3.545181,11.86442,2.557765,0.05848839,3.338413,-13.3424,44.57099,44.83827,4.11625,2.823437,4.186,84.2,8.03,4.83,19.9,83,1016.8,0,0,16.94,7999,100,-27.30285,153.1055,10,0,Salt,0.016,NAN,NAN,4.5647,2.2315,0.0176,1.608,0.0032,0.0399,NAN,1,450,1563300,1245360
"2018-11-11 03:20",2473,BrambleBayWQBuoy,12.32,21.41,24.029,52.967,34.95,-115.97,8.22,0,0.484,5.47,0,5.91,1.47,101.13,6.97,0,2.77,0,7.55,3.79,-1.24,-3.71,3.79,6.118625,326.0838,5.090063,-3.392626,16.03427,2.487843,1.165624,5.229001,-27.85338,100,3.09252,5.048052,1.000763,4.674,82.8,7.925,5.64,19.88,84,1016.7,0,0,16.89,7999,100,-27.30285,153.1055,10,0,Salt,0.015,NAN,NAN,4.0645,2.148,0.0156,1.5983,0.0023,0.0371,NAN,1,450,1563300,1247160
"2018-11-11 03:30",2474,BrambleBayWQBuoy,12.31,21.3,24.016,52.968,34.95,-115.85,8.22,0,0.484,5.47,0,5.77,1.43,101.12,6.97,0,2.83,0,7.71,3.8,-1.23,-3.67,3.8,6.331345,319.0894,4.70556,-4.200563,20.29888,2.493178,0.6037542,1.726681,-8.930431,27.66449,58.15148,3.908521,3.112149,4.394,84.5,4.666,5.58,20.03,83,1016.7,0,0,17.09,7999,100,-27.30285,153.1055,10,0,Salt,NAN,NAN,NAN,4.6269,2.2531,0.0178,1.611,0.0019,0.0403,NAN,1,450,1563300,1248960
"2018-11-11 03:40",2475,BrambleBayWQBuoy,12.32,21.21,24.023,52.971,34.95,-115.84,8.22,0,0.483,5.47,0,5.79,1.44,101.09,6.96,0,2.71,0,7.39,3.79,-1.24,-3.7,3.79,7.233928,314.7399,5.091872,-5.138317,21.7064,2.564987,0.8973608,2.746989,-13.80793,44.68461,45.50427,4.458599,2.766584,4.572,85.5,6.173,5.5,19.99,83,1016.8,0,0,17.05,7999,100,-27.30285,153.1055,10,0,Salt,0.0194,NAN,NAN,3.5603,2.0984,0.0137,1.6183,0.0027,0.0347,NAN,1,450,1563300,1250760
"2018-11-11 03:50",2476,BrambleBayWQBuoy,12.32,21.13,24.01,52.975,34.95,-115.95,8.22,0,0.483,5.47,0,5.66,1.41,101.01,6.96,0,2.75,0,7.49,3.59,-1.23,-3.68,3.59,7.565975,313.4708,5.199664,-5.493849,17.60354,2.719481,-0.3050183,5.129537,-27.05473,100,3.755613,5.196733,1.060513,4.878,85.1,6.906,5.77,19.91,83,1016.8,0,0,17.02,7999,100,-27.30286,153.1055,10,0,Salt,NAN,NAN,NAN,4.2668,2.2229,0.0164,1.5895,0.0023,0.0386,NAN,1,450,1563300,1252560
"2018-11-11 04:00",2477,BrambleBayWQBuoy,12.32,21.05,24.018,52.974,34.95,-115.96,8.22,0,0.484,5.47,0,5.74,1.43,100.98,6.96,0,2.77,0,7.56,3.7,-1.25,-3.73,3.7,5.291621,327.6656,4.065935,-3.173793,14.33348,2.241254,-0.1875963,4.868733,-26.91154,100,3.156641,4.720085,1.038546,4.056,87.3,6.289,5.11,19.87,85,1017,0,0,17.09,7999,100,-27.30282,153.1055,10,0,Salt,0.0234,NAN,NAN,3.4451,2.1025,0.0133,1.6195,0.0026,0.0343,NAN,1,450,1563300,1254360
"2018-11-11 04:10",2478,BrambleBayWQBuoy,12.31,20.98,24.007,52.968,34.95,-115.92,8.22,0,0.485,5.47,0,5.81,1.44,100.75,6.94,0,2.7,0,7.36,3.69,-1.24,-3.71,3.69,2.623899,296.3893,1.229806,-1.675346,12.21696,2.307052,-0.4309394,4.724199,-27.87628,100,3.059144,4.855402,1.095625,4.646,88.2,4.26,5.54,19.69,84,1017.1,0,0,16.87,7999,100,-27.30283,153.1055,10,0,Salt,NAN,NAN,NAN,3.7684,2.2187,0.0145,1.6179,0.0028,0.0367,NAN,1,450,1563300,1256160
"2018-11-11 04:20",2479,BrambleBayWQBuoy,12.28,20.96,23.994,52.977,34.96,-116.13,8.22,0,0.486,5.47,0,5.84,1.45,100.79,6.95,0,2.71,0,7.38,3.67,-1.25,-3.73,3.67,3.589066,302.1755,2.272716,-2.165706,13.89069,2.501775,-1.229769,2.255497,-8.861668,27.49038,58.09715,4.115675,4.812931,4.659,87.1,5.198,5.42,19.84,82,1017.2,0,0,17.09,7999,100,-27.30285,153.1055,10,0,Salt,0.0117,NAN,NAN,3.5356,2.1372,0.0136,1.6086,0.0031,0.035,NAN,1,450,1563300,1257960
"2018-11-11 04:30",2480,BrambleBayWQBuoy,12.31,20.93,24.003,52.975,34.95,-116.13,8.22,0,0.487,5.46,0,5.95,1.48,100.72,6.94,0,2.77,0,7.54,3.61,-1.24,-3.7,3.61,2.351124,272.1559,1.61534,-1.187685,20.64274,2.527529,-1.277067,3.054486,-13.29539,44.55146,45.14946,4.144478,3.864495,4.955,87.4,5.627,5.9,19.84,82,1017.4,0,0,16.94,7999,100,-27.30283,153.1054,10,0,Salt,0.0189,NAN,NAN,3.3108,2.2256,0.0127,1.6163,0.0046,0.035,NAN,1,450,1563300,1259760
"2018-11-11 04:40",2481,BrambleBayWQBuoy,12.31,20.87,24.002,52.975,34.95,-116.11,8.22,0,0.489,5.46,0,5.62,1.4,100.61,6.93,0,2.66,0,7.24,3.68,-1.26,-3.76,3.68,1.963652,114.1928,1.382177,0.6623409,18.71037,2.864706,-1.211875,172308.5,-8.644443,28.38818,58.05547,3.992933,3.024897,5.202,87.6,5.211,5.94,19.87,83,1017.5,0,0,16.94,7999,100,-27.30285,153.1054,10,0,Salt,NAN,NAN,NAN,4.0188,2.3315,0.0155,1.6093,0.0028,0.0388,NAN,1,450,1563300,1261560
"2018-11-11 04:50",2482,BrambleBayWQBuoy,12.31,20.83,23.997,52.972,34.95,-115.88,8.22,0,0.49,5.46,0,5.63,1.4,100.44,6.92,0,2.65,0,7.22,3.9,-1.24,-3.71,3.9,2.954736,146.339,0.2816937,-0.7259686,22.25275,3.121021,-1.199584,131767.6,-12.90318,45.23802,45.61277,5.872472,2.964929,5.441,87.1,5.539,6.78,19.84,83,1017.5,0,0,16.9,7999,100,-27.30283,153.1055,10,0,Salt,NAN,NAN,NAN,3.8435,2.2188,0.0148,1.6116,0.002,0.037,NAN,1,450,1563300,1263360
"2018-11-11 05:00",2483,BrambleBayWQBuoy,12.31,20.8,23.97,52.971,34.95,-115.55,8.21,0,0.491,5.46,0,5.77,1.43,100.37,6.92,0,2.63,0,7.16,3.61,-1.24,-3.71,3.61,1.708396,188.7163,-1.094884,-0.817742,21.97053,2.921031,0.1093861,5.494936,-27.69917,100,3.581185,6.430344,1.445758,5.219,89.8,5.776,6.27,19.92,82,1017.6,0,0,17.11,7999,100,-27.30283,153.1055,10,0,Salt,NAN,NAN,NAN,4.1205,2.2574,0.0158,1.6015,0.0016,0.0384,NAN,1,450,1563300,1265160
"2018-11-11 05:10",2484,BrambleBayWQBuoy,12.32,20.8,23.983,52.973,34.95,-115.85,8.22,0,0.491,5.47,0,6,1.49,100.35,6.92,0,2.69,0,7.32,3.67,-1.24,-3.72,3.67,2.626669,191.8693,-1.993646,-1.360261,16.94394,2.559501,-0.08536128,5.041201,-27.83759,100,3.531702,5.399367,1.015164,4.951,87.6,5.941,6.21,20.05,85,1017.7,0,0,17.2,7999,100,-27.30283,153.1055,10,0,Salt,NAN,NAN,NAN,4.1334,2.2463,0.0159,1.6043,0.0015,0.0384,NAN,1,450,1563300,1266960
